wavenumber,intensity
2645.4100,383.0000
2646.9700,396.0000
2648.5200,412.0000
2650.0700,400.0000
2651.6200,411.0000
2653.1700,414.0000
2654.7200,378.0000
2656.2700,374.0000
2657.8200,381.0000
2659.3700,382.0000
2660.9200,392.0000
2662.4600,394.0000
2664.0100,405.0000
2665.5600,406.0000
2667.1000,382.0000
2668.6400,422.0000
2670.1800,421.0000
2671.7300,381.0000
2673.2700,382.0000
2674.8100,389.0000
2676.3500,391.0000
2677.8900,401.0000
2679.4200,410.0000
2680.9600,387.0000
2682.5000,382.0000
2684.0300,395.0000
2685.5700,390.0000
2687.1000,367.0000
2688.6300,368.0000
2690.1700,368.0000
2691.7000,372.0000
2693.2300,456.0000
2694.7600,455.0000
2696.2900,388.0000
2697.8200,378.0000
2699.3400,374.0000
2700.8700,364.0000
2702.4000,356.0000
2703.9200,380.0000
2705.4500,375.0000
2706.9700,370.0000
2708.5000,459.0000
2710.0200,454.0000
2711.5400,384.0000
2713.0600,394.0000
2714.5800,394.0000
2716.1000,388.0000
2717.6200,384.0000
2719.1400,368.0000
2720.6500,364.0000
2722.1700,391.0000
2723.6900,385.0000
2725.2000,381.0000
2726.7200,381.0000
2728.2300,387.0000
2729.7400,385.0000
2731.2500,375.0000
2732.7700,387.0000
2734.2800,382.0000
2735.7900,391.0000
2737.2900,392.0000
2738.8000,382.0000
2740.3100,402.0000
2741.8200,393.0000
2743.3200,385.0000
2744.8300,382.0000
2746.3300,369.0000
2747.8400,379.0000
2749.3400,364.0000
